case_id,original_shape_Elongation,original_shape_MajorAxisLength,original_firstorder_10Percentile,original_firstorder_Energy,original_glcm_Idn,original_glcm_SumSquares,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_SmallAreaEmphasis,original_glszm_ZoneEntropy,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Strength
Case046,1.6001266905203109,0.050119290199788946,-1.068372128408657,-0.13433970697403272,1.0124984791980094,-0.42020883043145135,-0.6197389086083919,-0.19233937893837855,-0.4553609081461057,0.19447242238084883,-1.4694986184572367,0.48383573570013705,-1.2150329915770592,-0.23150540198794398,-1.0453683694748543
Case048,0.7782236212268574,1.909322158181407,0.287285973033018,0.2933585126188802,1.5675047951452141,-0.19028161546382544,0.35624565326033114,-1.0344608663378507,0.023544009157989543,-0.245224503704976,-0.1342628273086155,1.3419946044962454,-1.1822846685042645,0.013403499331131972,-0.2796259593894537
Case049,0.2097659736565917,-0.04292673318646842,-1.1708731068103444,-0.05288586120959809,0.5822695255768797,-0.3454017187443054,-0.6172929477325333,0.33915514809041114,-0.45774122143699114,0.3265971684618031,-1.5430620147477878,0.9484482317300913,-1.283686407490863,-0.234436519288239,-1.0928860900137987
Case050,0.23799248316205346,3.4832288560034432,0.7138223025110084,1.1497377145547758,1.9059766972564316,-0.32745807690925854,2.662246512988897,-1.315791195516641,0.13479897250251183,-0.03358375312473394,-0.2007335297104355,0.902388560006273,-1.5355072085998882,-0.05827856012361642,-0.8206953109497692
Case051,0.463915693594624,-0.30313313272811665,-0.7357399210793093,-0.04048002138168796,0.8898109169731883,-0.45711622865304946,-0.5258964751003268,-0.43288131806141855,-0.4231531909419925,0.08626175762993052,-1.5935276403019958,0.48689825529030945,-1.2793824004663898,-0.226108932921955,-1.0587316929058361
Case055,2.03892423448112,-0.5208401340755627,-0.8137729239915619,-0.2394751085065265,0.10140203201567265,-0.41595415362854365,-0.257492371950322,0.061427985250899916,-0.3991329444818692,0.11271835359253803,0.01295157913386313,-0.8825918615011762,-0.7990392555593236,-0.20057947371294585,-0.8281900213971207
Case057,2.0886466673676933,0.18377973557216928,0.8295492136096879,0.3658774406853404,0.7842010137350871,-0.2701117689699488,0.8700077922850705,-1.218240005887507,0.0909026303792649,-0.2626162258098532,-0.18043048430452757,0.5230462714965181,-1.1884453902105652,-0.09060427296305945,-0.654347193416188
Case058,-0.11485173897729316,0.8041716732384497,0.8709019278662128,-0.08863100194860084,-1.0897660080633431,0.20586965169860222,0.24608720207448823,-0.7496478580400469,0.28876085612562463,-0.2926050154380263,0.8552541427460171,0.2414684323250881,-0.07626450331201241,-0.017641986981506645,0.22987333432844678
Case059,-0.010553008876537949,-1.3602074978137912,-0.6249727347420017,-0.32420483820623475,-1.425880146788079,-0.14092002170101026,-0.6971863220317885,1.5289719946778249,-0.31545809865671987,-0.15488711843697042,0.4204162095885913,-0.9047429957652826,1.8281015847643491,-0.14552962274872194,0.3595457900010757
Case060,-0.3141177501486725,-0.8425103147654187,0.7072093361625124,-0.17574084925935834,0.007170530560430835,-0.1978030967301044,0.2601565355837741,-0.671917996732269,0.1844652520309932,-0.28644232950750925,0.6278827859991563,-0.6972724011840431,0.4682445076240789,-0.14222334467056666,0.21046164600323158
Case061,-0.16253052797174902,0.5055350860934109,-0.3541717627710916,-0.1940977059562774,1.3422810631271016,-0.5339055693342265,-0.01691392934310302,-0.3564293440844781,-0.4361180661529278,0.8354670722268139,-1.892279170713492,0.035648073452475004,-0.6649495503285628,-0.2378619131585244,-0.8403450471787399
Case062,-0.13171282663311282,0.03805664022210896,-0.6577069181670567,-0.2790992398451963,0.6499568395555256,-0.5057419659145881,-0.21688616199977268,-0.1724087712390989,-0.4313866553066574,0.00610898281448949,-1.6750307326687663,-0.4857173502524408,-0.29944851617262314,-0.23871711523865635,-0.7921672094237129
Case063,0.7522234533633102,-0.732020720471226,-1.1437599447815108,-0.33481277162612977,-1.99211973636448,-0.2156589059393745,-1.031652508698753,4.304343821448641,-0.44625969189219605,0.11106335577292539,-0.0015681810642704335,-1.182584714849731,1.9013054804015097,-0.2317266512704827,-0.3899430405132918
Case065,1.0054263180129612,0.7310800278577291,-0.5634721477009892,-0.2248326050044567,0.534732580616693,-0.41733511217681146,-0.19228782204068773,0.9940933715447182,-0.3688532564233771,0.07776063240105476,-0.06696558227834039,-0.479649263191309,-0.41898782488374225,-0.21711063071403117,-0.7411323754441304
Case066,0.6565376414781207,1.1886757575636158,0.23835002205414793,0.37818490105111846,0.6748212950200747,-0.01739805675641138,0.6962698398551168,-0.7184826007699183,0.09958768912584456,-0.26095636553557555,-0.08424080900029816,1.3206613154075844,-1.2252899795766723,-0.026332829686097115,-0.6280222447781331
Case069,0.8777244538961521,0.7130379395285394,1.077535451678287,0.6330951894297036,0.8864317046062441,-0.3577639678931281,1.355615305097619,-1.245819323283707,0.14968579324975215,-0.24966798099018872,-0.7701035935180562,0.24782368439736321,-1.3779031772731958,-0.11966220309277167,-0.7317114520336159
Case070,-1.5006515770700775,0.4953381159348161,-0.7562401167596468,-0.3134527327366142,-1.021238578913849,-0.4064294524334184,-1.0371389672077318,2.5552635552272727,-0.43686526243835383,-0.04958519583876121,0.06807008297111793,-1.5090010910325578,0.3443382929652655,-0.21530664362963153,-0.6287531264992169
Case071,-0.59731322089484,0.38683877603485306,0.9910766077621265,-0.1335248198262596,0.4294278121490378,-0.2248715674431101,0.27527206102423946,-0.7401962119110379,0.22166468487876897,-0.28634167920284964,0.26677912517692676,-0.7018231219465834,0.32412562467153105,-0.14541390192533415,0.4669614871219463
Case072,-1.0057723476507843,1.355760298213878,-0.9025149143170887,-0.26505694424360776,1.0966530063008422,-0.2548310965930073,-1.0642324372294483,0.7094716211307621,-0.4002565300035263,-0.16922405107117508,0.5365088257943726,-0.045279677579677005,-0.07631278001357643,-0.11859352074220775,0.4615409739575445
Case073,-0.4033871669130909,0.7179301310589113,0.09550994892663472,-0.0022313795372781225,-1.0066678880967859,0.20359181525098283,0.17165371525956102,-0.3291483204037296,0.08670838129712331,-0.22567337470011725,0.08901192851572316,0.9086717763530413,-0.8423776085443891,-0.02985055295769145,-0.47087336730473167
Case074,0.23228159725870362,-0.1504323149304481,-1.197986268839178,-0.24150361899653952,-1.209319129983644,0.26309699812742127,-0.8291913632402305,2.628144699809388,-0.33405279573882435,0.026555204880702257,-0.14107031530450945,0.5587815093452281,-0.02852841682218287,-0.17435080719790577,-0.456408854907123
Case075,0.5926099344184949,-2.262040086626764,-0.32771989737710766,-0.1249511677825627,1.1294806910644426,-0.40711431056194053,0.4573956072299485,-0.4662231248909641,-0.2979498253027038,-0.008462628325152887,-1.0999090079920109,0.23129555982373953,-0.4684735260523802,-0.22930987510143572,-0.7084234031273534
Case077,1.2272635869711062,0.7559881309524001,-0.7542562268550981,-0.1374835058154655,0.8592514175129362,0.8188974365525934,-0.9144321157623763,1.1087070819764533,-0.10227342915757402,-0.22210112146649055,1.5597931444781257,0.9600645623643042,-0.46381131565610134,0.42580329426534813,2.008377029875988
Case078,-0.028626884917927815,0.05562423311385709,-0.45468885126823033,-0.28097174150789406,0.7563642724591776,-0.5596754751161557,-0.5709560570043326,0.0840859845032181,-0.46546786119217803,0.06932231067477804,-1.3311484277644052,-1.0738657106308909,-0.10293427600083092,-0.233058497628671,-0.7307979829181992
Case079,0.9257668453487837,-1.3791783462401594,0.15535729438052337,-0.07730532352370965,-0.988464373992321,0.03833791814883518,0.03924823535175632,-0.3086020317097833,-0.09625374575736588,-0.24103999910566948,0.4203858006165281,0.21517841079604336,-0.48128529092820005,-0.12445726709449119,-0.41248131409043365
Case080,1.2163201597334186,1.034896925461594,0.3897869514347056,0.39905450568872414,0.6969129622252939,-0.2288769096800469,0.6794282355689406,-1.0551396593860796,-0.00839356192148104,-0.24911062408393173,-0.6934517822112618,0.9028896958367842,-1.3190301127654482,-0.11617725496549462,-0.8292947228910026
Case081,-0.46996806057340273,0.8338445861455016,-1.21121220153617,-0.18060744912066104,-1.3557884157076951,0.4111231138693618,-1.0760649270333178,1.022732181626248,-0.25014600649983354,-0.15682193184745383,1.4614642566714202,0.5988361783400907,-0.947209529454154,0.07500608774634644,-0.4675983744135098
Case083,0.5394799795920561,-0.15568937769382638,2.4566695836571224,2.9237409361529507,-0.7433624138371836,6.383395294583403,2.4471293182932077,-1.2645246697172254,3.93346957030309,-0.31231805125990597,2.9356506191907132,3.6745557450121855,-0.9978810858654253,3.83345778766781,3.0161544339312547
Case086,-0.3777840687395667,0.8475259193722371,-0.7711192910437629,-0.30551817232198886,0.4893584341762561,-0.5319416421785358,-0.6732539401105301,0.45612517503585825,-0.4695438962798109,0.08494454862841282,-1.3846662748291507,-0.7231109806556183,0.13816654814729093,-0.24320964983603965,-0.7469660208895661
Case088,0.8277072065445755,-0.2938331823167023,-0.12271794057373246,-0.07978732859061795,0.8946267177359128,0.022231270636238597,-0.5653305719385946,-0.14501023477097907,-0.220349386534658,-0.17389575525551243,-0.0339916192903001,1.0921210201201648,-0.5856917852524184,-0.08492284361725194,-0.08586028432338241
Case089,-0.5897203865057455,-1.042867426722375,-0.10618552470249251,-0.26747793009374227,-0.5732304530718952,-0.029728223474682607,-0.31150177226469905,0.24602629035112583,-0.08718205611548371,0.0023268125175023835,0.34184125718127095,-0.49958528997455587,1.4617621292079124,-0.153001057203007,0.9023990231993297
Case091,1.6430264773006253,-0.17278505257682136,0.5543223895940288,0.06121510201524989,0.18456129671986066,0.28232491693405365,0.27587523198996106,-0.7904029187614824,0.3868266461742976,-0.2794570569917628,1.3474388795132068,0.6734817627210108,-0.5775801040369475,0.15065247257830625,0.41130983198826765
Case092,-1.333739715088475,1.3494374987661282,-0.044354289344055005,-0.20491548158361417,-0.2803807731355752,-0.2476799143442504,-0.5496946589274133,-0.18849181459371578,-0.2007893155811981,-0.25741631656721803,-0.08728101392389483,-0.21783246451471788,-0.10877329788842166,-0.1630272035428076,-0.3492327212871419
Case095,-0.8619818446792817,-0.7651619787928892,-0.4755196952659927,-0.2876684062873392,-0.7520749896171247,-0.10207795103552979,-0.7397595907064481,1.0817965408886983,-0.2757668149680282,-0.054518855127163,0.054738539515969124,-0.09663267743558025,0.4990596554311727,-0.1579715115585441,0.010031223619650049
Case096,1.196854673014419,0.9944667380983171,1.3315563444386358,0.6277280400295393,1.8906302259343044,-0.25932024165307044,2.242410421354305,-1.2865860246984033,0.26229055874461993,-0.23526861299482338,0.2991750771113456,0.7449036333808225,-1.181161884320405,-0.017980009528666928,-0.3856403156035588
Case097,-0.8876012769595771,1.752737543875544,-0.4117045700030065,-0.2921617148223578,0.19764080994517447,-0.37176260194175925,-0.9530331761987931,1.0371836583544163,-0.33316332202528454,-0.22956008929786814,0.3076303878078077,-1.0958429866815278,0.29547521541905464,-0.1437557096320538,0.047394508412836336
Case098,1.4427203072290162,1.7140954059530902,-0.08965310883125258,0.009880285794240705,0.30120449118382325,-0.3463058205661294,-0.3883622446301435,-0.5047082080228338,-0.349877309858192,-0.14161622270966082,-0.31547728044854434,0.0163367587918139,-1.132591107023696,-0.17784149817508435,-0.9319187312823821
Case099,-0.34388452801319175,1.0788535137478823,-0.7024067705682551,-0.23943641678232258,-1.3954318279755826,0.8439204890423447,-0.7615041233329003,0.5265416533781639,-0.054887277725142035,-0.20591066988273796,1.3725976077769944,0.7467385897835892,0.8204778980520875,0.008952376878748626,0.8915053007628555
Case100,1.1712746993409042,0.4610429250506731,-1.1391308683375638,-0.31573340458203353,-0.17454072882981841,-0.43858957991700037,-0.888115887038976,1.2913174584748428,-0.49728552478243215,0.1920244825446169,-1.4186761053184813,-0.6057051906519911,0.3370653101888632,-0.24321781861698905,-0.7602089780670054
Case101,-1.5061779307305494,0.2513267296518691,0.18809147780557836,-0.14655849996721426,-0.6257388661834722,-0.18445591372704032,-0.24178836716338747,-0.6622430480800324,-0.10780584243971841,-0.26594903495562644,-0.34908482085176973,0.09237254694381476,-0.2999190252336173,-0.14101604550559974,-0.36702763476673467
Case102,1.4935847978271752,-0.23626951293536155,0.535272211101617,0.020060698864183425,1.0040021079028332,-0.4864381804316995,0.4670271880828833,-0.7240483731661056,-0.2251480774631684,-0.10519446918552378,-0.4984710191988974,-0.4151050257116432,-0.9562662924523021,-0.19630814187356543,-0.7109703739922927
Case103,-1.8910898514351386,2.0964539262440756,-0.5657866859229628,-0.2743187300083654,-0.332393697496582,-0.249555608046733,-0.5142463823982795,0.20479509615851424,-0.31612435299932284,-0.12666019483849122,-0.5687482105384786,-0.18558437077149736,0.615435408140766,-0.20675370286761674,-0.27092474050980603
Case108,-1.7682928228872414,0.5504763532038018,-0.2219124358011721,-0.22136365204633782,-0.5019506465007048,-0.1376294477273293,-0.5099737896583363,-0.14322200560538093,-0.13432338470818272,-0.2590012690820952,-0.06604779267643453,0.10518894047454702,0.09568311363878318,-0.12113973283258715,-0.00016977219391907164
Case109,-0.29331718028903087,-1.8739120269687288,-0.4798181233925151,-0.2561827410901585,-3.950112275437877,0.31341780148534354,-0.31722921229835976,0.9613728265691279,-0.10769746299598823,-0.11276537003921214,0.47080898165484164,-0.10208641260966797,-0.28382940839461573,-0.010334202753924385,-0.2618167424331669
Case110,1.4977078246884605,1.7487924092071967,2.43650003629421,1.0277750031100414,1.4566110268087336,0.09069550973097297,2.086513456711775,-1.3391410273584767,1.2253632333649391,-0.3056499064365939,0.8272710516343399,0.9457485161227174,-1.0092540737819673,0.19867660502423073,0.44938388496167664
Case111,0.38902296284023524,2.6437836234736194,1.496621336543835,0.9723566590311609,2.2226538570316388,-0.23284302743125973,3.449816046949588,-1.3054554325146148,0.2958844606744761,-0.15486414146687916,-0.008586029144566467,1.2540935469325638,-1.19133353634299,-0.029726920005225154,-0.28357760095062
Case112,-0.1867871517485881,-0.5456303129338188,-0.24175133484666,-0.22455341744887525,0.9035264041308776,-0.37965804595029934,0.34476554514320434,0.20026330687019653,-0.33547184946401004,-0.05494024688364865,0.130683576050585,-0.8059796081843905,0.17823253985769805,-0.20130419299057045,-0.3249742954677859
Case113,-1.4470628119514417,0.48768588972077137,-1.1179693760223768,-0.33698694006777935,-1.5313434874320773,-0.3760668477883193,-1.0448206003210665,2.204766076262014,-0.47402773816135724,0.05494361219005522,-0.06759711825175621,-1.5051719185514871,1.3494687777866265,-0.2359424885452176,-0.5674317768919281
Case114,-0.3512583631353549,0.251255417880179,-0.4517130164114072,-0.29841761332536954,-0.26632612536128053,-0.3447470087685848,-0.5788773296836985,1.879151396639429,-0.24556989567351276,-0.2150432135261756,0.1254200673331052,-0.808747919679687,1.59242587936217,-0.18524797834949758,0.367630035469639
Case115,-0.4065045892394546,0.17427222000716278,-0.9890165322267052,-0.30092863158193506,-1.805999832039738,-0.1786509372882913,-0.9086259353805362,1.8805801704722154,-0.38481735451481847,-0.17941061905616643,0.2863344413434854,-0.5763862599051709,0.14157474747022133,-0.181924868472517,-0.5704946102741509
Case116,0.0588317496392002,-0.6768514369249862,0.5005541377720132,0.01136459096835948,-1.221360235402916,0.24124149140119,1.1122377974695932,-1.134580580964775,0.3630253327930423,-0.2594575110690915,0.2670864418261631,0.6257004742215101,-0.7743745093480152,0.02442055070990371,-0.06279628214295406
Case119,-0.596440730356353,-1.1260609238324644,-0.4130271632727056,-0.2794273932688699,-0.23236451445857562,-0.45284379790287455,-0.19963894920025174,0.582604290571989,-0.3857410372668494,-0.06220807255251034,-1.0506929093942983,-0.6696769829045732,0.25908025865597484,-0.22839646010461273,-0.6256543265971813
Case121,0.5751080274460804,-0.5496488711568582,-0.022862148711443084,-0.1411396052958659,-1.5402768771342292,0.9341634287447018,-0.043944889240116566,0.687639143604255,0.3691237580468844,-0.2675673886635365,1.100731064485347,1.0422008638529996,0.637534996187578,0.1399588319070194,1.377420409602599
Case123,-1.1664477622884832,0.5901137680037924,-0.41534170149467936,-0.21969281428272197,-0.8137818335927021,0.19809538391179465,-0.5634252841447058,2.47124416112836,-0.17180062152990233,-0.20525258977321892,0.7512549230150036,0.2273360348200162,0.961472616911371,-0.14132137557485738,0.3625264874510353
Case124,0.3509427347522115,-0.6994840888423567,0.5296511897053954,-0.09363388043592909,1.1085330403674414,-0.3620377074037645,0.9439032996221898,-1.0216365148224957,0.03252780237139119,-0.20883182636414452,-0.6087968373078486,0.2559207549175844,-0.2824880236949707,-0.16009759421079825,-0.16766821051690234
Case125,0.37784739783478677,-1.2413412852423371,-0.6904411015921119,-0.1155835946835046,-1.8202480075035374,0.8020642851268784,0.5373473747939477,-0.48447508970195763,0.10438139886216381,-0.25293964794289836,0.23592332040794872,1.2180537522304709,-0.7057554611320258,0.04439011069082578,-0.2212547669929208
Case126,0.3036523322341648,-1.400641060187449,0.3778836120074128,-0.1964368444144024,-1.927748553619681,0.6767880601443292,0.008921534968066417,0.0851410978454295,0.27131292729825063,-0.2505680955627766,1.3661981519449249,0.25269288998522965,0.7438815696657559,0.10579901802872645,1.145675285101842
Case128,-1.2628834149913155,-0.13111581797247107,-1.4618436261441674,-0.3679467402658525,-0.3428570671802018,-0.7004170418227076,-1.1256932602946421,5.231539221296091,-0.648607489364713,23.405144511399005,-4.148484283007129,-3.720567386468222,0.9147042057418308,-0.27694611263438834,-1.1640822039855054
Case129,1.6153248352094096,-1.6308464265780493,-1.5491347819443142,-0.2831652231108542,-2.1661726949625026,0.2198307867683912,-1.1406457925397715,4.2079909849220325,-0.3608371264233468,0.11064473731770559,0.7879245811509372,0.12566731766982833,-0.45420938909242986,-0.033101817014311426,-0.4406406223030934
Case130,0.6475985372493763,0.4332307007675626,0.22446279272230624,0.08359157777718179,0.4616821222395222,0.21658702398163865,-0.06688255023577658,-0.7183178915756476,0.16722675070492635,-0.28873660842950233,0.8737150449614152,0.7164657500379142,-0.7183002882311266,0.062103085353376025,0.1547174165118736
Case131,-1.2561652384431892,0.24939339149597442,0.22779991091522203,-0.26079226933587313,-1.5542974856301257,0.1374985741437451,-0.995715623446995,0.8097785712403396,-0.08564928437573074,-0.24358129952578747,2.3476793386129375,-0.9918644524793921,1.9278756674138742,-0.050728651836098,1.2944718827277513
Case132,-1.160649700451746,0.7522174928577371,0.39139551190764627,-0.09185206282698699,0.16507024519703137,-0.05326369681689445,-0.2889096631048585,-0.4795829112419989,0.0033565935448075968,-0.27594990111422485,1.001207471075705,0.07715665049413885,-0.11803481596798675,-0.06289108219646962,0.07717583150025911
Case133,1.1356449138274365,0.0038680108516760195,-0.059233463628170946,-0.04559922429375038,0.866356954329028,-0.33093004230776324,0.551988910100315,-0.6857656588163558,-0.19167339178867981,-0.10507125025838598,-0.3141770558777797,-0.03783786529089456,-0.8891321913224847,-0.1652817073588235,-0.6430855106829004
Case134,0.8881603458709925,2.157555004434444,-0.3244134142028597,0.7359866664523804,2.375146898451791,-0.15629971752262287,0.13192919800061562,-1.0929677564340756,-0.29132862466452636,0.3485504988780426,-2.1869420357735723,2.7918844369763534,-1.4622856374285325,-0.12933234108610453,-0.8367476868693142
Case135,-0.5569383421942288,1.0310492902012725,-0.9414031745175342,-0.2640447716373105,0.18767435982686287,-0.2823478358305047,-0.6487704233863194,0.787676992309089,-0.37310492082885066,0.01738333045555143,-0.17914557050445015,-0.13379115498303357,-0.14463535249684067,-0.19061273346583366,-0.4792909820742305
Case136,-0.029462092112345482,-0.21574983006448337,0.009541386396187044,-0.15127274965317683,-0.1795049257095116,0.09977440074713248,-0.13438784406676382,-0.08374838727696801,0.04196335162991703,-0.2612085640683948,0.5227572922926887,0.5453937032941305,-0.01862128982735056,-0.05754932975441926,0.2312612240480351
Case137,0.6039040478918637,-0.08740678688982917,-0.49965702243800303,-0.24669004887339974,-1.1628856437534068,-0.20734837660243657,-0.4816743046689036,0.28588720922791316,-0.26637922827810184,-0.13718488018388833,-0.1004938811680246,-0.11311167692491778,-0.3598998017908233,-0.15171842824933252,-0.6048527017897557
Case138,1.548660296869247,-0.8708706659187212,-0.7344173278096101,-0.20032595674240017,-0.5762019732209501,0.04966801735825142,-0.7016329444526721,-0.3398397590522073,-0.11309925156135234,-0.2745125001552785,1.121574288234852,0.2380061778568724,-0.48871574970213555,0.0044422351353360775,-0.2464790253165123
Case139,-1.2204548238156745,0.08941331120209256,0.354407581470252,-0.22582354249935332,-0.01771785270220602,0.19605613285012985,-0.4903064842732146,0.3516253555690229,0.15166875595538046,-0.27032834806136863,1.674186283119785,-0.2597854054241116,1.4704298630127908,-0.022504184613517123,1.9980703834673363
Case140,-1.0289504694897134,-0.4911723237055734,-1.4879648432207264,-0.36805064923481334,-0.2077292793845496,-0.6844053588217812,-1.1651942139026727,3.2893725157696654,-0.6440364739357703,11.259370085338764,-2.784988511846239,-4.546217540461701,1.5435868288254668,-0.2758080560693453,-1.1096239199659572
Case141,0.14224739044582563,-1.9621385711813677,-0.4203014262560513,-0.3197560340872968,-0.5874272231596328,-0.5606955052161775,-0.7813914374921039,0.5367218707098809,-0.4824306518922544,-0.015920848130527278,-1.1277986742991697,-1.7758539115289838,0.6311616663217515,-0.25006165597684454,-0.8098022415802485
Case142,1.1782241454139162,0.19300725453820342,-0.5598350162093162,-0.06747011382977092,-1.4656714710722039,0.30652868993376453,0.272261236037412,0.12327897569658537,-0.010194263902543303,-0.13197353949942378,0.05892984621692428,0.7297098566380122,-0.8782758911864028,-0.06675353315329585,-0.5522837657679994
Case143,-1.3849463504292154,0.8359467121330637,-0.690110453274687,-0.2868328985913229,-0.7838371953936265,-0.024575887676086188,-0.9655670922451968,1.913054410300837,-0.24753804155909906,-0.020032802541016383,0.9637317395714339,-0.42481137892280957,0.7927590991814528,-0.11957977931931421,0.249223813986194
Case144,0.6172434318673715,0.564402800504833,-0.6286098662336745,-0.19235439031622178,-0.05797774592775497,0.13900683371436062,-0.0866451938059944,0.05569713887672222,-0.08100990514540286,-0.24840175330399336,0.260113667346734,0.5365360456231653,0.21360305855527428,-0.12672404113921598,0.19164919558847582
Case146,1.934515691504151,0.07061017177015344,0.03929973496441893,0.2995749599784277,-0.5692489474583963,-0.08162951374207657,-0.07865452039453416,-0.9352927604946676,-0.11430125434362319,-0.2419242214519941,-1.068935852320213,1.0494365060006727,-1.3653352893387367,-0.12881223180749907,-0.951840136434121
Case147,-0.5185896621491282,-0.8728137338296401,-0.8055067160559418,-0.2498132048988295,-0.22600701646278756,0.00593555378506559,-0.7806887352420592,0.16737618268214327,-0.304172902007096,-0.19049805169893416,-0.08853876976866056,0.5397103375800826,-0.021874753486699962,-0.143206581698746,-0.16632449608091907
Case148,-1.0281788166981718,-0.5497043151813649,-1.1209452108791997,-0.3347834882475689,0.3897289813531422,-0.6178319507441247,-0.9697566679830277,0.6603894013648772,-0.5581572140984121,0.7745830130208079,-2.09950124290252,-1.2794213862571864,-0.12723777416222315,-0.25836232683249755,-0.9647713909871612
Case149,0.9408217920986521,1.0791492437671935,1.3470108032037402,0.15278832233712375,1.1458222222418273,-0.34023971212597937,0.09656655004414907,-1.016100762884001,-0.11288733199820133,-0.24684430576560495,-0.6837195896856697,0.5462649307990953,-0.7573672394318015,-0.11602385600366999,-0.32758632613142596
Case150,0.12560947026121316,-0.1615891153275355,-0.920241682202347,-0.17402838769358683,-1.110999922581925,0.14646432089780073,-0.3506850994531351,-0.3682775213973222,-0.17602323091971128,-0.16938802205839545,-0.21675281596485252,0.7736732163113047,-0.4195220728285519,-0.1388893309888828,-0.4935315021641114
Case151,-0.7633704050306346,0.11303366925376296,-0.7476432605066021,-0.3006887590245806,0.26660463301625575,-0.5341456353538775,-0.46875991240502957,0.11230292262050223,-0.45201050394327136,0.2553423203368606,-1.120008296807581,-1.1835562356905724,0.038088312438426496,-0.25027592286221456,-0.781871722934576
Case152,-0.6241931993181183,0.3815210536622436,-0.9480161408660303,-0.3160889499705699,-1.452477954175147,-0.11052796574789532,-0.939109431022157,1.773397043124772,-0.35180337852335025,-0.18217669609533776,0.6250172015067689,-0.7533848559684594,1.324033720463205,-0.17813472419317858,-0.07151110570457228
Case154,0.5664071372728688,-0.19839874740628194,-0.9956294985752011,-0.25188190454913956,-0.19787760169202875,-0.3556759097517428,-0.6405265012921691,-0.03637719069851359,-0.37578529756562845,-0.0875660857458972,0.10561023599064118,-0.3183811445955472,-0.6186670918449345,-0.19135327298666854,-0.7857164550860244
Case155,-1.6273209657378997,1.0573926858197764,-0.48808433132813506,-0.2843772816694277,1.1258034018230152,-0.48097610908892674,-0.0910504525386347,0.30385139422916535,-0.3933005830114994,-0.07355594292118382,-0.39521571534714917,-0.9445090995447583,0.5039549632547943,-0.22460829053875875,-0.331234774464295
Case156,-1.468962649397083,1.0666141374698344,-0.37202677191203065,-0.2365694170857419,-0.7925531345904512,0.2953261009733506,-0.20177155319259626,0.30028927807418004,0.05986311820041477,-0.23992241122707889,0.850809124878857,0.038671840399941336,1.0811037396001006,-0.11237558817786049,1.0623809022966724
Case157,0.485944344149704,-0.3971699596160929,0.9915668891478393,0.04684084621922924,-0.6783623886079296,0.5592712052054748,-0.12312847239369096,-0.9948461089998584,0.5321285678753994,-0.30098546849880525,1.3606638435461926,0.7717715146367264,-0.3096692938131566,0.13407942595913655,0.34202891137124874
Case158,-1.3850733049443495,0.9195016998469075,-0.6484487652791625,-0.319465364828214,-0.2776542834577381,-0.5155165666717446,-0.890317070108455,1.7412402608339286,-0.4952197424937465,0.19289438421792562,-0.8891771108586802,-1.1441495334404346,1.0264486540694866,-0.24751307978972706,-0.6578805251123415
Case160,-0.3814342238450112,1.4756910947646902,0.07236456670689881,0.18959393500215177,0.394446430168205,0.12836394690504066,0.029260383239275396,-1.070732815849108,0.03682163119564946,-0.26830216578711613,-0.06089227923944323,1.2409693814719776,-0.9861399134784707,-0.06624186762364076,-0.536869324896154
Case161,0.945840755188456,1.722001833940604,0.8526945958294239,1.100175617127718,0.7657183387837747,-0.3282959347886033,0.7841125745851227,-1.3331230503336635,0.0635667300100037,-0.2516856049640741,-1.2016227271249627,1.3121781465354643,-1.5709473776380083,-0.08418018946230396,-1.0024587642989664
Case162,0.15954546783397372,0.2910906666314448,-0.9824035658782092,-0.31705903202532454,-1.9077249375017555,-0.31137244903885564,-1.142573901084763,2.8213802868251014,-0.4593515643506376,-0.05354387082379741,0.4535605258053041,-1.036469467021286,0.21598604840011676,-0.18280456171380735,-0.6007661183841071
Case163,-1.465909945095655,2.117658934330236,-0.7129251871769983,-0.25618968440588336,0.9566237986827946,-0.42717264903298513,-0.34212246113168965,-0.2260483172265056,-0.42047455541773293,0.09099143449343498,-0.7870020443315414,-0.24141805486079998,-0.06843828660242861,-0.22416184084453986,-0.5817563996898141
Case164,-1.8684043534411057,-0.5780871767463047,-0.3191230411240628,-0.28858949816887886,-1.3177635433264374,1.4880046035890286,-0.8825717325163766,2.3645659629598983,0.09658266967014315,-0.07241624347747269,2.6118506842993834,-0.28606328192276603,3.586637678819795,0.1807142817124926,5.799287291483046
Case165,-1.6480650935920276,1.2495878451580789,-1.2343575837559058,-0.29533544222457964,-0.569903246626529,-0.2863426915720515,-1.1428957776451323,1.5334547146349637,-0.45132501666101854,-0.13049957293970357,0.07863794298848756,-0.5042162978009858,-0.07693539294566139,-0.20015210123285582,-0.5830720503776654
Case169,-0.8958195464639611,0.5067207434946224,-0.8835397189681945,-0.3138289281595924,-0.46776857570538444,-0.22122248010421797,-1.025798574091519,1.7548947416080933,-0.41735589809141793,0.015406612032285341,0.08898094677747512,-0.8056200602785448,0.707228148976919,-0.17839924482677952,-0.0647387237953199
